Wall time,Step,Value
1609175018.6985545,18,1.673754096031189
1609175230.1707199,42,1.6884050369262695
1609175257.3953643,45,1.6014021635055542
1609175354.7709534,56,1.0463261604309082
1609175476.489571,71,0.6977324485778809
1609175678.4794009,94,0.5777226686477661
1609176196.676491,155,0.6090129017829895
1609176221.2444863,158,0.41283589601516724
1609176298.377791,167,1.2363663911819458
1609176819.822781,229,0.5002191066741943
1609176860.9239135,234,0.7152308821678162
1609177031.227976,255,0.36844709515571594
1609177073.0540693,260,0.49811798334121704
1609177129.709366,267,0.44634976983070374
1609177179.3135214,273,0.5105980634689331
1609177460.4549773,308,0.4039812982082367
1609177479.4237292,310,0.5038347840309143
1609177542.667045,318,0.4022604525089264
1609177774.322599,347,0.8940640091896057
1609177942.6366315,367,0.407687246799469
1609178373.1426525,421,0.44450411200523376
1609178380.9149172,422,0.4628596901893616
1609178538.585039,442,0.2991299033164978
1609178674.503174,460,0.4092065691947937
1609178785.7858067,474,0.36600321531295776
1609179269.892145,536,0.44258493185043335
1609179474.5670702,563,0.3463837206363678
1609179598.8972893,579,0.6659829020500183
1609179651.5057197,586,0.471369206905365
1609179661.768772,587,0.289113312959671
1609179901.0390866,620,0.33551546931266785
1609180009.9376059,634,0.293817937374115
1609180068.6592076,642,0.4205307364463806
1609180107.1342702,647,0.35853633284568787
1609180119.6202266,649,0.30586954951286316
1609180206.2500145,661,0.4103161096572876
1609180281.7054093,671,0.4275086522102356
1609180611.449792,714,0.4253160059452057
1609180677.9020343,722,0.32983219623565674
1609180736.9855275,730,0.3355892598628998
1609180938.2825394,756,0.5053578615188599
1609181008.1936748,765,0.42592933773994446
1609181035.852542,769,0.3886990547180176
1609181053.391072,771,0.3680523931980133
1609181158.046477,785,0.3435124456882477
1609181176.9473684,787,0.36217156052589417
1609181229.8995755,794,0.35464709997177124
1609181291.125244,802,0.27102211117744446
1609181338.2725458,808,0.2180432677268982
1609181557.8010237,836,0.34237757325172424
1609182114.1929562,909,0.2566889524459839
1609182362.8379629,942,0.4435925781726837
1609182383.7856314,945,0.31341129541397095
1609182509.378397,962,0.427530437707901
1609182583.3269923,971,0.4124542772769928
1609182590.6228914,972,0.34951940178871155
1609182636.8596897,978,0.41585928201675415
1609182681.8652196,984,0.29874661564826965
1609182819.2137353,1002,0.38893812894821167
1609182844.248032,1005,0.3319776952266693
1609182914.9789622,1014,0.39518848061561584
1609183264.004665,1063,0.46713465452194214
1609183284.1452727,1066,0.2897397577762604
1609183330.1074283,1072,0.2907150983810425
1609183374.322722,1078,0.30784672498703003
1609183491.3083503,1093,0.4298851490020752
1609183533.8178442,1099,0.5428193211555481
1609183570.0124285,1104,0.38202664256095886
1609183954.6292017,1156,0.3484964072704315
1609183991.3823793,1161,0.37360742688179016
1609183998.5006049,1162,0.2563875615596771
1609184120.9989958,1180,0.3011372983455658
1609184214.2545588,1193,0.5452472567558289
1609184308.4373024,1206,0.37292492389678955
1609184591.5126534,1244,0.30434542894363403
1609184714.8164184,1261,0.37542685866355896
1609184860.22468,1281,0.334476113319397
1609185119.0136018,1316,0.29396456480026245
1609185140.782077,1319,0.34132909774780273
1609185243.576185,1333,0.23820297420024872
1609185274.6260657,1337,0.32959771156311035
1609185620.5973732,1385,0.3699955344200134
1609185676.0105772,1392,0.32302191853523254
1609185827.1869428,1414,0.3451184034347534
1609185913.4227884,1426,0.41299065947532654
1609185984.4624019,1436,0.3304732143878937
1609186198.3063009,1466,0.24483300745487213
1609186280.4279819,1477,0.26813921332359314
1609186337.659981,1485,0.3146534860134125
1609186383.0204558,1491,0.27049049735069275
1609186614.0086365,1523,0.30388954281806946
1609186830.3538105,1552,0.32599514722824097
1609186948.8355925,1568,0.25852635502815247
1609187056.8300376,1584,0.28070691227912903
1609187088.4977543,1588,0.3040083944797516
1609187202.6818159,1605,0.3223322033882141
