Wall time,Step,Value
1609293806.952351,5,0.09999939799308777
1609293852.8263206,11,0.09999708086252213
1609293880.3784583,15,0.09999457746744156
1609293901.896288,18,0.09999219328165054
1609293945.8010488,24,0.09998612105846405
1609294031.5525331,36,0.09996877610683441
1609294061.4538527,40,0.09996145218610764
1609294075.4233892,42,0.09995750337839127
1609294089.681891,44,0.09995336085557938
1609294096.2161427,45,0.09995121508836746
1609294111.877282,47,0.09994678199291229
1609294157.08411,53,0.09993232786655426
1609294165.2244186,54,0.09992974996566772
1609294173.6625435,55,0.09992712736129761
1609294180.1291122,56,0.09992445260286331
1609294240.9639375,65,0.09989822655916214
1609294260.2216785,68,0.0998886227607727
1609294282.4982963,71,0.09987857937812805
1609294290.4895046,72,0.09987513720989227
1609294296.3393598,73,0.09987165033817291
1609294303.9326565,74,0.09986811131238937
1609294344.6057267,79,0.09984969347715378
1609294401.3407202,87,0.09981773048639297
1609294451.2083085,94,0.09978724271059036
1609294513.3954515,102,0.09974952042102814
1609294536.8852744,105,0.0997345820069313
1609294543.9384642,106,0.0997295081615448
1609294594.4591146,113,0.09969263523817062
1609294633.165601,118,0.09966486692428589
1609294688.803682,126,0.09961794316768646
1609294708.8962953,129,0.09959956258535385
1609294716.1328402,130,0.09959333389997482
1609294776.0787878,139,0.09953516721725464
1609294790.6925404,141,0.09952171891927719
1609294797.7119348,142,0.0995149239897728
1609294804.7539752,143,0.09950807690620422
1609294854.0684896,150,0.09945882856845856
1609294889.7781534,155,0.09942221641540527
1609294904.302868,157,0.09940724074840546
1609294912.1986706,158,0.09939967840909958
1609294945.8041193,162,0.09936896711587906
1609294980.4899113,167,0.09932950139045715
1609294987.5329106,168,0.09932146221399307
1609295008.552382,171,0.09929706901311874
1609295054.3448987,177,0.09924700111150742
1609295061.2396324,178,0.09923849254846573
1609295075.4815419,180,0.09922132641077042
1609295094.2783504,183,0.09919522702693939
1609295108.374904,185,0.09917759150266647
1609295116.8864887,186,0.09916869550943375
1609295134.9258947,188,0.09915077686309814
1609295149.4176252,190,0.09913266450166702
1609295155.805548,191,0.09912353754043579
1609295206.0792797,198,0.09905832260847092
1609295266.4328125,206,0.09898095577955246
1609295274.2563894,207,0.09897106885910034
1609295281.892045,208,0.09896113723516464
1609295312.887706,212,0.09892094880342484
1609295384.3245108,222,0.09881716221570969
1609295391.412463,223,0.09880652278661728
1609295405.005087,225,0.09878510981798172
1609295433.5782785,229,0.09874171018600464
1609295456.4024653,232,0.09870866686105728
1609295463.049094,233,0.09869756549596786
1609295469.0250096,234,0.09868640452623367
1609295491.8454895,237,0.0986526608467102
1609295575.6280344,249,0.09851346909999847
1609295620.0756242,255,0.09844134002923965
1609295643.213102,258,0.0984046459197998
1609295656.7847931,260,0.0983799546957016
1609295663.8725598,261,0.09836753457784653
1609295681.1662288,263,0.09834256023168564
1609295708.3976746,267,0.09829205274581909
1609295740.542196,271,0.09824080020189285
1609295753.6722534,273,0.09821489453315735
1609295789.6515074,278,0.09814931452274323
1609295895.6426027,292,0.09795953333377838
1609295931.9429414,297,0.09788955748081207
1609295938.9365602,298,0.09787542372941971
1609295968.7862272,302,0.09781842678785324
1609295974.6901498,303,0.09780406206846237
1609296001.3435006,307,0.09774614125490189
1609296008.5524826,308,0.09773154556751251
1609296022.9564216,310,0.09770222008228302
1609296043.11357,313,0.09765788167715073
1609296080.155521,318,0.09758307039737701
1609296087.7990272,319,0.09756796807050705
1609296093.921205,320,0.0975528284907341
1609296128.1116693,325,0.09747640788555145
1609296134.6238678,326,0.09746098518371582
1609296141.7497408,327,0.0974455252289772
1609296165.6850972,330,0.09739884734153748
1609296232.7373073,339,0.0972563624382019
1609296247.239661,341,0.09722419828176498
1609296288.9354458,347,0.09712661057710648
1609296385.109622,360,0.09690956771373749
1609296407.5106878,363,0.09685839712619781
1609296437.204639,367,0.09678953140974045
1609296463.0949035,371,0.09671994298696518
1609296476.7775252,373,0.09668488055467606
1609296506.7668612,377,0.09661421924829483
1609296514.336643,378,0.09659644216299057
1609296521.2199523,379,0.09657861292362213
1609296534.2768395,381,0.0965428352355957
1609296568.5985048,386,0.09645259380340576
1609296603.2046852,391,0.09636123478412628
1609296611.6662037,392,0.09634283185005188
1609296728.550173,408,0.09604227542877197
1609296784.2633634,415,0.09590720385313034
1609296827.005609,421,0.09578970074653625
1609296834.0594778,422,0.095769964158535
1609296848.0746758,424,0.09573035687208176
1609296891.8616126,430,0.09561047703027725
1609296957.1627257,439,0.09542768448591232
1609296971.4168105,441,0.09538658708333969
1609296977.6025372,442,0.095365971326828
1609297000.0656497,445,0.09530385583639145
1609297041.9512424,451,0.09517845511436462
1609297098.8560631,459,0.09500881284475327
1609297105.7684646,460,0.0949874147772789
1609297128.3469727,463,0.09492295235395432
1609297136.9352384,464,0.09490137547254562
1609297199.7465227,473,0.09470526874065399
1609297207.002295,474,0.09468326717615128
1609297286.4842029,485,0.09443836659193039
1609297307.9066482,488,0.09437067061662674
1609297315.691588,489,0.09434802085161209
1609297331.2764838,491,0.09430259466171265
