Wall time,Step,Value
1609277971.9566753,5,4.834203720092773
1609277977.0965135,6,3.8053650856018066
1609278003.3165324,11,1.7509516477584839
1609278018.1519542,14,4.9077467918396
1609278024.418335,15,2.0682153701782227
1609278041.2121837,18,2.885114908218384
1609278047.2389042,19,3.6808784008026123
1609278052.1585813,20,2.418665647506714
1609278074.2201672,24,4.100351810455322
1609278133.1768112,36,3.198291063308716
1609278153.2316203,40,2.125387191772461
1609278163.075369,42,3.066161632537842
1609278172.898473,44,1.2724125385284424
1609278178.6423671,45,3.1916253566741943
1609278188.8130262,47,3.7267775535583496
1609278220.270488,53,1.3698439598083496
1609278225.4992921,54,2.343346118927002
1609278230.6950643,55,3.2087132930755615
1609278235.5578873,56,3.1139132976531982
1609278240.8107357,57,2.470038652420044
1609278281.14999,65,3.0939724445343018
1609278295.951767,68,2.1494863033294678
1609278310.9418056,71,2.4061267375946045
1609278316.2521453,72,2.4188005924224854
1609278321.334744,73,2.5282890796661377
1609278326.544818,74,1.5887820720672607
1609278353.402301,79,2.723672866821289
1609278394.5824401,87,2.2390899658203125
1609278399.7386994,88,1.3007333278656006
1609278431.158369,94,2.7996158599853516
1609278470.2378795,102,0.8445118069648743
1609278485.5777383,105,0.7832793593406677
1609278489.7207656,106,2.168132781982422
1609278524.7219005,113,1.6606526374816895
1609278540.3919616,116,2.558715581893921
1609278550.2091293,118,2.3030693531036377
1609278590.142204,126,1.494187593460083
1609278604.047726,129,1.4062227010726929
1609278609.3592715,130,0.5817502737045288
1609278654.8040087,139,1.4065086841583252
1609278665.7230673,141,1.0410213470458984
1609278671.378221,142,1.2849578857421875
1609278676.7572238,143,1.2615233659744263
1609278706.4467497,150,0.6984955668449402
1609278727.3858323,155,0.4968763589859009
1609278735.7808065,157,0.6118630766868591
1609278739.9624627,158,1.2212480306625366
1609278756.5827367,162,0.31712469458580017
1609278778.550674,167,0.37457075715065
1609278783.7203455,168,0.987546980381012
1609278799.3315227,171,0.42229801416397095
1609278828.73475,177,0.6534450650215149
1609278833.771219,178,0.3889195919036865
1609278843.637655,180,0.5943982601165771
1609278858.3394244,183,0.5874005556106567
1609278868.262116,185,0.44925838708877563
1609278872.825374,186,0.7110413908958435
1609278882.9516673,188,0.52190762758255
1609278893.052282,190,0.44874057173728943
1609278898.0591161,191,0.3615654408931732
1609278933.7724748,198,0.43384242057800293
1609278976.4482777,206,0.40501129627227783
1609278981.6520548,207,0.6571000814437866
1609278987.231013,208,0.3274289667606354
1609279007.5970013,212,0.34973496198654175
1609279060.4054632,222,0.35117995738983154
1609279065.0660603,223,0.42409682273864746
1609279074.823182,225,0.7036935687065125
1609279093.3754182,229,0.48246005177497864
1609279109.028198,232,0.6102877259254456
1609279115.050366,233,0.5113162398338318
1609279119.832905,234,0.3294357657432556
1609279134.729154,237,0.7582422494888306
1609279196.3747914,249,0.38044285774230957
1609279225.1701355,255,0.458808034658432
1609279239.2365036,258,0.36274755001068115
1609279248.2780664,260,0.30764204263687134
1609279252.676457,261,0.6279051303863525
1609279262.0231714,263,0.5948943495750427
1609279280.731161,267,0.5934682488441467
1609279300.5310326,271,0.4786803722381592
1609279310.4307137,273,0.44618967175483704
1609279332.8078907,278,0.38880452513694763
1609279404.9382777,292,0.4148644506931305
1609279428.5545895,297,0.48765116930007935
1609279434.5495183,298,0.36181652545928955
1609279453.6221688,302,0.4033205211162567
1609279458.608733,303,0.2942657768726349
1609279477.4472196,307,0.43010884523391724
1609279482.7205002,308,0.6919206380844116
1609279493.0718913,310,0.31765058636665344
1609279507.193318,313,0.35091114044189453
1609279531.6313477,318,0.3511829674243927
1609279536.2721605,319,0.2946387231349945
1609279540.8700867,320,0.30373772978782654
1609279565.9351034,325,0.35263827443122864
1609279570.95977,326,0.37867844104766846
1609279575.9032793,327,0.42747586965560913
1609279592.3476598,330,0.33211639523506165
1609279636.0973837,339,0.2584584057331085
1609279646.0435805,341,0.5206103920936584
1609279674.8670964,347,0.2505740523338318
1609279703.3858204,353,0.3631029427051544
1609279708.0601075,354,0.29871076345443726
1609279737.6999333,360,0.2974637448787689
1609279752.2956803,363,0.32675716280937195
1609279772.859194,367,0.3526662290096283
1609280205.296565,371,0.20877906680107117
1609280215.3782544,373,0.31838902831077576
1609280235.8369226,377,0.3546619117259979
1609280241.0985918,378,0.53639155626297
1609280245.5672805,379,0.3850972354412079
1609280254.4582202,381,0.39033564925193787
1609280279.6762285,386,0.35442885756492615
1609280303.720841,391,0.2062855362892151
1609280307.902821,392,0.41100284457206726
1609280312.6158874,393,0.4678982198238373
1609280386.2700977,408,0.2966318428516388
1609280418.076134,415,0.4381500482559204
1609280446.2190135,421,0.34655267000198364
1609280450.366015,422,0.32876503467559814
1609280459.329346,424,0.3637624979019165
1609280469.8243794,426,0.3185058534145355
1609280489.383827,430,0.6244755387306213
1609280535.74766,439,0.38311392068862915
1609280544.8896334,441,0.2803392708301544
1609280549.187455,442,0.7977972626686096
1609280563.2243428,445,0.32605549693107605
1609280591.1211216,451,0.2340247631072998
1609280627.9795954,459,0.3155803978443146
1609280633.1788394,460,0.3288785517215729
1609280646.283684,463,0.353047251701355
1609280650.4393005,464,0.32829415798187256
1609280693.0903232,473,0.47227057814598083
1609280697.8658895,474,0.24977029860019684
1609280747.3066163,485,0.29588258266448975
1609280762.4883378,488,0.24531716108322144
1609280768.054678,489,0.15398991107940674
1609280778.2697423,491,0.3146106004714966
1609280786.6126397,493,0.21409404277801514
1609280850.8584094,507,0.21843287348747253
1609280874.4736948,512,0.25819164514541626
1609280882.8400166,514,0.2396804541349411
1609280896.3415673,517,0.25508156418800354
1609280905.0045724,519,0.20353169739246368
1609280927.7532094,524,0.2634004056453705
1609280932.2581723,525,0.3567456007003784
1609280957.3378408,531,0.40199583768844604
1609280967.3344646,533,0.2833435535430908
1609280971.5188978,534,0.37195315957069397
1609280979.8504205,536,0.2933385372161865
1609280984.0003328,537,0.3169581890106201
1609280999.9573634,540,0.3439260721206665
1609281008.5546727,542,0.28591254353523254
1609281032.049529,547,0.23957768082618713
1609281036.3226411,548,0.3510996401309967
1609281080.8608267,557,0.20249977707862854
1609281091.558501,559,0.2750100791454315
1609281109.0606034,563,0.35486847162246704
1609281114.1894155,564,0.3323405981063843
1609281118.881611,565,0.31719955801963806
1609281137.842532,569,0.34591561555862427
1609281155.6823938,573,0.1971844881772995
1609281160.575949,574,0.31344130635261536
1609281175.496938,577,0.2821333706378937
1609281186.129681,579,0.25896912813186646
1609281190.7917702,580,0.3275966942310333
1609281195.5015092,581,0.27069535851478577
1609281200.2424526,582,0.3181413412094116
1609281204.9180186,583,0.2708839476108551
1609281209.735639,584,0.23544993996620178
1609281218.3586779,586,0.37466320395469666
1609281222.9257138,587,0.22238785028457642
1609281247.1858115,592,0.28240981698036194
1609281252.6765635,593,0.3014886975288391
1609281271.8783982,597,0.2975800931453705
1609281286.5793355,600,0.2267918586730957
1609281295.8792737,602,0.15106119215488434
1609281327.592816,608,0.24009545147418976
1609281338.02697,610,0.29907098412513733
1609281362.9520645,615,0.23441222310066223
1609281384.148214,619,0.2968660593032837
1609281389.0587847,620,0.14885178208351135
1609281398.1411357,622,0.3303239345550537
1609281456.3218503,634,0.27754274010658264
1609281490.9258,641,0.24521146714687347
1609281496.1453593,642,0.3507958650588989
1609281506.25768,644,0.30173832178115845
1609281510.9451177,645,0.2718450427055359
1609281515.9872289,646,0.28837278485298157
1609281521.879992,647,0.23686440289020538
1609281531.9411414,649,0.2537310719490051
1609281548.416543,652,0.16351282596588135
1609281569.9067955,656,0.2031727284193039
1609281574.7418706,657,0.4183782935142517
1609281595.1951227,661,0.32016152143478394
1609281609.0814385,664,0.32456764578819275
1609281628.1132782,668,0.22947148978710175
1609281643.6537716,671,0.2538635730743408
1609281649.1638017,672,0.38295990228652954
1609281655.0534565,673,0.2763381600379944
1609281660.1094751,674,0.22088539600372314
1609281664.7803605,675,0.32906392216682434
1609281674.838812,677,0.39339083433151245
1609281681.04114,678,0.22365589439868927
1609281686.4574301,679,0.2730056941509247
1609281701.7276316,682,0.2943592071533203
1609281706.5480168,683,0.3213309645652771
1609281711.7899363,684,0.24803872406482697
1609281722.2206843,686,0.4199678301811218
1609281732.108174,688,0.31255438923835754
1609281737.6605124,689,0.25858020782470703
1609281772.7863967,696,0.3867914080619812
1609281788.682619,699,0.1858009397983551
1609281807.0557554,703,0.16514964401721954
1609281821.6405942,706,0.26552650332450867
1609281831.026691,708,0.2880987226963043
1609281841.3031716,710,0.17391715943813324
1609281860.4232726,714,0.25545647740364075
1609281880.5745678,718,0.33050337433815
1609281896.9933763,721,0.15418970584869385
1609281901.9818912,722,0.08714855462312698
1609281907.0824492,723,0.12264537066221237
1609281911.8997285,724,0.2438523918390274
1609281943.34609,730,0.22845372557640076
1609281974.955254,736,0.2383977621793747
1609281986.50592,738,0.2826661169528961
1609281991.8461115,739,0.3317210376262665
1609282378.937333,743,0.2575053572654724
1609282391.3879411,746,0.1686246693134308
1609282395.5503647,747,0.22731487452983856
1609282407.9910495,750,0.196124866604805
1609282412.9359045,751,0.22154240310192108
1609282419.1824486,752,0.2239089012145996
1609282428.7361324,754,0.2049606293439865
1609282441.4766572,756,0.2514428198337555
1609282472.0287871,762,0.10296568274497986
1609282486.3669138,765,0.19623781740665436
1609282490.9409285,766,0.24363826215267181
1609282506.23071,769,0.20457586646080017
1609282511.7592916,770,0.25272679328918457
1609282517.4563894,771,0.12989525496959686
1609282528.2997491,773,0.24950702488422394
1609282532.6317844,774,0.24950863420963287
1609282563.0539706,780,0.18741659820079803
1609282583.5527372,784,0.12056075781583786
1609282588.4672327,785,0.22815468907356262
1609282597.9272385,787,0.2925300896167755
1609282608.0655375,789,0.23153597116470337
1609282617.5152235,791,0.18432104587554932
1609282621.6758144,792,0.24795874953269958
1609282626.0688303,793,0.25201529264450073
1609282630.8749375,794,0.2413834035396576
1609282635.0463219,795,0.20753023028373718
1609282650.0641553,798,0.1691635549068451
1609282659.9069242,800,0.1685958355665207
1609282669.3612065,802,0.1927703320980072
1609282684.3462763,805,0.1731841266155243
1609282694.332405,807,0.4024704098701477
1609282699.597795,808,0.14282388985157013
1609282704.426904,809,0.5435696840286255
1609282732.5467062,815,0.2654327154159546
1609282738.4179313,816,0.24002879858016968
1609282748.2662022,818,0.3172172009944916
1609282762.1140287,821,0.26541006565093994
1609282779.8238943,825,0.22878798842430115
1609282794.680672,828,0.17060957849025726
1609282809.7809777,831,0.18798449635505676
1609282814.6813388,832,0.3125351369380951
1609282823.861922,834,0.18284094333648682
1609282832.5076659,836,0.10032926499843597
1609282841.4128778,838,0.2295660525560379
1609282866.855388,843,0.12150154262781143
1609282881.1415808,846,0.15043774247169495
1609282891.3043678,848,0.2904641926288605
1609282961.8514733,863,0.10521166771650314
1609282980.0453515,867,0.2759712040424347
1609282988.3895123,869,0.1411174237728119
1609282993.0230215,870,0.188579261302948
1609283012.556012,874,0.24361275136470795
1609283021.2409008,876,0.1504337638616562
1609283025.6015806,877,0.1652156263589859
1609283040.8954084,880,0.27476751804351807
1609283050.5351794,882,0.296156644821167
1609283060.5266907,884,0.29209792613983154
1609283074.7468343,887,0.33556440472602844
1609283084.2214453,889,0.17047946155071259
1609283089.0355608,890,0.15816061198711395
1609283098.0081248,892,0.2043013572692871
1609283116.3340504,896,0.2816368341445923
1609283134.313407,900,0.2440989762544632
1609283166.6695035,907,0.22349128127098083
1609283171.0274556,908,0.19504708051681519
1609283176.4012933,909,0.1414344757795334
1609283181.774241,910,0.22626511752605438
1609283190.962151,912,0.23298051953315735
1609283206.0177982,915,0.13826653361320496
1609283210.6998644,916,0.14001168310642242
1609283215.8379648,917,0.17666010558605194
1609283230.1533313,920,0.20415182411670685
1609283234.9409423,921,0.14161257445812225
1609283239.3623216,922,0.1876646727323532
1609283243.6181471,923,0.1387101113796234
1609283281.1740494,931,0.27707386016845703
1609283285.346051,932,0.18147379159927368
1609283299.1220744,935,0.20416295528411865
1609283330.9690015,942,0.16586919128894806
1609283344.323593,945,0.22635217010974884
1609283385.6691606,953,0.24365395307540894
1609283390.3673394,954,0.18421359360218048
1609283400.4782374,956,0.17932181060314178
1609283405.3950553,957,0.2057235687971115
1609283409.564469,958,0.14300677180290222
1609283423.6921566,961,0.07512284070253372
1609283428.4583366,962,0.2886708974838257
1609283437.61667,964,0.19929516315460205
1609283447.7165391,966,0.28708621859550476
1609283470.6776512,971,0.12996943295001984
1609283474.8170815,972,0.12638971209526062
1609283495.3425338,976,0.17347411811351776
1609283499.9959466,977,0.13111327588558197
1609283505.0826871,978,0.2798830568790436
1609283510.204389,979,0.14537425339221954
1609283526.0751803,982,0.19153763353824615
1609283530.912728,983,0.2494778335094452
1609283535.431968,984,0.18925590813159943
1609283551.1182513,987,0.12596677243709564
1609283556.0934393,988,0.14459846913814545
1609283596.0031438,996,0.23522061109542847
1609283615.6105516,1000,0.17038580775260925
1609283626.6793215,1002,0.19396936893463135
1609283636.0020473,1004,0.11763637512922287
1609283640.5999813,1005,0.17290689051151276
1609283655.4241042,1008,0.16305510699748993
1609283670.8244674,1011,0.12154689431190491
1609283675.5663962,1012,0.12581032514572144
1609283680.9133716,1013,0.2182232290506363
1609283686.7438898,1014,0.24147436022758484
1609283701.8076358,1017,0.18887245655059814
1609283748.4946513,1025,0.17181098461151123
1609283758.8924816,1027,0.15360002219676971
1609283768.6199512,1029,0.2478041797876358
1609283778.2031727,1031,0.31210678815841675
1609283783.0622973,1032,0.22298753261566162
1609283797.240549,1035,0.24568401277065277
1609283807.064159,1037,0.2364933043718338
1609283817.3482265,1039,0.15819740295410156
1609283843.947678,1044,0.1568598598241806
1609283879.9008825,1051,0.23439614474773407
1609283884.6209402,1052,0.18998557329177856
1609283900.0122116,1055,0.1766178458929062
1609283909.9900737,1057,0.2769194543361664
1609283940.6810799,1063,0.08627329766750336
1609283945.8494298,1064,0.29059165716171265
1609283956.0176344,1066,0.08699400722980499
1609283967.6369305,1068,0.08155734837055206
1609283987.000006,1072,0.14372281730175018
1609284008.2318351,1076,0.1912820190191269
1609284018.1125069,1078,0.11260954290628433
1609284043.2788098,1083,0.13124945759773254
1609284047.8649487,1084,0.14528322219848633
1609284053.482907,1085,0.16653119027614594
1609284090.8676243,1092,0.047360122203826904
1609284095.8483562,1093,0.030358854681253433
1609284125.307254,1099,0.14673633873462677
1609284145.5928915,1103,0.09470275789499283
1609284150.0262,1104,0.15255975723266602
