Wall time,Step,Value
1609275738.329622,5,3.744629383087158
1609275757.7438433,6,3.3220136165618896
1609275857.187186,11,2.1143746376037598
1609275911.01178,14,4.051357269287109
1609275933.874005,15,2.0763728618621826
1609275997.9701302,18,4.425405979156494
1609276015.9044237,19,4.561136722564697
1609276037.5647714,20,2.942246437072754
1609276113.9192195,24,5.334929943084717
1609276339.6007032,36,3.5253796577453613
1609276411.8392537,40,3.12074613571167
1609276449.8982646,42,3.972925901412964
1609276487.591764,44,2.499114513397217
1609276507.198844,45,2.792363166809082
1609276546.057975,47,3.351579427719116
1609276670.098947,53,1.348629355430603
1609276687.8977876,54,2.6945810317993164
1609276708.4631205,55,3.1489551067352295
1609276725.520236,56,1.8196748495101929
1609276746.8924153,57,2.3229920864105225
1609276902.2005155,65,3.9809467792510986
1609276962.4298053,68,2.8096182346343994
1609277019.723536,71,2.5270323753356934
1609277037.6603622,72,2.4575533866882324
1609277061.5490007,73,2.323786497116089
1609277078.983287,74,3.0304932594299316
1609277180.918619,79,2.7371442317962646
1609277336.8038125,87,1.9081639051437378
1609277354.3015063,88,2.2177700996398926
1609277472.0983386,94,4.1620049476623535
1609277621.3821054,102,1.2832449674606323
1609277679.7209249,105,1.2200793027877808
1609277698.6198637,106,5.202841281890869
1609277836.3056738,113,2.8985595703125
1609277900.6584818,116,1.8658825159072876
1609277938.3214731,118,3.985961675643921
1609278093.6232476,126,3.666597843170166
1609278147.6351175,129,2.3377721309661865
1609278168.7413802,130,2.2645907402038574
1609278347.9978287,139,3.5461440086364746
1609278384.0691047,141,2.0633325576782227
1609278404.7023032,142,3.2860779762268066
1609278419.8133433,143,2.4738881587982178
1609278545.745496,150,2.193755626678467
1609278637.2986593,155,3.0039687156677246
1609278671.5630462,157,1.3750683069229126
1609278693.4284132,158,3.2388522624969482
1609278766.7611952,162,3.9686503410339355
1609278839.7077608,167,2.7572805881500244
1609278854.2631116,168,3.301617383956909
1609278902.059814,171,5.212677478790283
1609278987.1164143,177,3.44497013092041
1609278994.5294862,178,1.9929317235946655
1609279009.7080214,180,1.2583290338516235
1609279033.8464024,183,3.331097364425659
1609279047.4325418,185,1.5210461616516113
1609279055.2693183,186,3.7704367637634277
1609279072.5093331,188,0.4107941687107086
1609279090.48922,190,4.925348281860352
1609279098.7241528,191,4.688873767852783
1609279162.5405831,198,4.700751304626465
1609279255.8886993,206,3.494755983352661
1609279266.1388621,207,2.621452569961548
1609279277.567088,208,1.6936956644058228
1609279322.861702,212,1.5366679430007935
1609279446.153166,222,2.6266517639160156
1609279456.5529633,223,1.3298814296722412
