Wall time,Step,Value
1609416157.8759696,42,8.072104454040527
1609416171.4395247,45,8.80305004119873
1609416380.4690938,94,2.8509864807128906
1609416688.2651546,167,0.6543477177619934
1609416936.1792076,229,0.5362977981567383
1609416955.1477165,234,0.9335577487945557
1609417040.6381102,255,0.3054540455341339
1609417113.0931807,273,0.46782174706459045
1609417249.373583,308,0.598135232925415
1609417258.9984798,310,0.6986350417137146
1609417290.9522321,318,0.9403405785560608
1609417934.9451416,474,0.2935430109500885
1609418205.7172143,536,0.38532358407974243
1609418388.032394,579,0.42307692766189575
1609418417.5457127,586,0.45605143904685974
1609418620.567587,634,0.3915998339653015
1609418675.886474,647,0.2450343370437622
1609418942.0277796,714,0.4335852861404419
1609418972.6794481,722,0.349790096282959
1609419292.3850706,802,0.5312894582748413
1609419316.171357,808,0.3439820408821106
1609419421.9166408,836,0.33975404500961304
1609420156.9054797,1014,0.3288082182407379
1609420375.6773129,1066,0.2670961022377014
1609420536.6604035,1104,0.3598831295967102
1609420851.7762904,1180,0.3023015856742859
1609421174.1179647,1261,0.4920046627521515
1609421387.5789113,1316,0.2562090754508972
1609421398.5562394,1319,0.3272949159145355
1609421453.2613783,1333,0.4969348907470703
1609421467.6747587,1337,0.3212253451347351
1609421654.8162494,1385,0.45778629183769226
1609421683.1305192,1392,0.40740203857421875
1609421861.220685,1436,0.2738136053085327
1609422358.65268,1552,0.4323590397834778
1609422493.266627,1584,0.5608017444610596
1609422941.4863658,1691,0.22605732083320618
1609423110.6864421,1734,0.3133704960346222
1609423123.4805064,1737,0.27841100096702576
1609423541.8195543,1844,0.34077513217926025
1609423671.1412234,1877,0.42708444595336914
1609423826.590314,1917,0.3259543180465698
1609423952.407797,1947,0.445644348859787
1609424340.678911,2036,0.30862095952033997
1609424592.016607,2096,0.3987291753292084
1609425024.6568687,2199,0.4627275764942169
1609425272.644835,2262,0.3308243453502655
1609425451.6802757,2307,0.4140597879886627
1609425782.8411598,2389,0.3528035879135132
1609425974.3356223,2436,0.530552327632904
1609426048.308677,2453,0.40414106845855713
1609426056.2213688,2455,0.350932776927948
1609426078.1395211,2460,0.3307065963745117
1609426185.1157348,2485,0.3668060898780823
1609426189.1757479,2486,0.3792998194694519
1609426241.2025132,2498,0.3972235918045044
1609426265.7890706,2503,0.3773868680000305
1609426383.7404904,2532,0.28856927156448364
1609427033.7169552,2685,0.49167296290397644
1609427253.242191,2740,0.45245060324668884
1609428181.0045366,2967,0.42920762300491333
1609428495.2748642,3038,0.39664486050605774
1609428507.822894,3041,0.46857327222824097
1609429024.9294708,3161,0.37445467710494995
1609429312.7505088,3230,0.3274480402469635
1609429378.1693344,3246,0.3381313681602478
1609429381.9946477,3247,0.40855488181114197
1609429637.481192,3305,0.4472236633300781
1609430403.2435582,3480,0.2356317937374115
1609431032.7181334,3618,0.2984181046485901
1609431042.5427065,3620,0.4731729030609131
1609431267.2873144,3670,0.2824605405330658
1609431562.6609213,3741,0.29486167430877686
1609431860.2555742,3814,0.3567987382411957
1609431889.1506412,3821,0.26196134090423584
1609432326.2295675,3928,0.43916207551956177
1609432444.0456595,3956,0.2683379352092743
1609432786.7049797,4036,0.28373250365257263
1609433050.8616343,4098,0.41601449251174927
1609433470.3458738,4196,0.40865129232406616
1609433615.1169658,4232,0.4028216004371643
