Wall time,Step,Value
1607715026.565142,761,0.09885400533676147
1607715043.3701856,767,0.09883593022823334
1607715092.1996498,785,0.09878087788820267
1607715100.9760573,788,0.0987715870141983
1607715131.1499064,799,0.0987371951341629
1607715168.591962,814,0.09868954122066498
1607715176.063964,817,0.09867990761995316
1607715233.1134603,837,0.09861478954553604
1607715386.5402484,898,0.09840665012598038
1607715394.585634,901,0.09839604049921036
1607715418.551343,910,0.09836401045322418
1607715461.5448809,926,0.09830630570650101
1607715467.2117517,928,0.09829902648925781
1607715578.52514,972,0.09813493490219116
1607715593.0916135,977,0.09811582416296005
1607715646.2765033,998,0.09803449362516403
1607715659.206511,1003,0.09801488369703293
1607715678.8932073,1010,0.09798726439476013
1607715695.303257,1016,0.09796344488859177
1607715783.7231672,1051,0.09782175719738007
1607715789.5679936,1053,0.09781351685523987
1607715809.7283735,1061,0.09778042137622833
1607715866.6002624,1082,0.09769237786531448
1607715889.5765643,1090,0.09765839576721191
1607715937.6444552,1110,0.09757238626480103
1607716078.6063688,1164,0.09733261168003082
1607716081.157602,1165,0.0973280742764473
1607716132.1430764,1185,0.09723640233278275
1607716140.2323842,1188,0.09722252190113068
1607716176.922884,1203,0.09715262055397034
1607716184.1797514,1206,0.09713853895664215
1607716187.5088093,1207,0.09713383764028549
1607716212.8754635,1217,0.09708661586046219
1607716260.1379542,1236,0.09699586778879166
1607716311.5157416,1257,0.09689399600028992
1607716364.2270749,1279,0.0967855155467987
1607716427.3637075,1306,0.09664991497993469
1607716452.8562953,1316,0.09659901261329651
1607716467.8527367,1322,0.0965682864189148
1607716485.866123,1329,0.09653227776288986
1607716488.1608372,1330,0.0965271145105362
1607716569.2056756,1363,0.09635479003190994
1607716573.7888675,1365,0.09634421765804291
1607716601.6219447,1377,0.09628047049045563
1607716617.6539836,1384,0.09624303877353668
1607716620.3711135,1385,0.0962376818060875
1607716625.6568098,1387,0.09622694551944733
1607716634.0646062,1390,0.09621081501245499
1607716639.470869,1392,0.09620004147291183
1607716672.5815318,1404,0.09613510221242905
1607716699.2134545,1414,0.09608058631420135
1607716807.5152779,1457,0.09584198892116547
1607716828.889616,1465,0.0957968533039093
1607716850.5304902,1473,0.09575148671865463
1607716874.9721572,1482,0.09570017457008362
1607717295.2051718,1495,0.09562553465366364
1607717307.336245,1499,0.09560244530439377
1607717332.5163236,1508,0.09555027633905411
1607717343.0982475,1512,0.09552700072526932
1607717348.4692543,1514,0.09551534056663513
1607717353.764197,1516,0.09550366550683975
1607717371.3898075,1523,0.09546268731355667
1607717383.6377275,1528,0.095433309674263
1607717388.081101,1530,0.09542153030633926
1607717400.3628976,1535,0.09539202600717545
1607717405.3064346,1537,0.09538020193576813
1607717416.3299825,1541,0.09535650163888931
1607717426.9845898,1545,0.09533274918794632
1607717442.556122,1551,0.09529700875282288
1607717445.1682518,1552,0.09529104083776474
1607717501.1882076,1575,0.09515275061130524
1607717512.0198538,1579,0.09512850642204285
1607717595.1495633,1612,0.09492630511522293
1607717614.2928894,1619,0.09488291293382645
1607717628.8072793,1625,0.09484558552503586
1607717673.4785798,1643,0.09473282098770142
1607717689.7005033,1650,0.09468866139650345
1607717694.2963197,1652,0.09467601031064987
1607717714.3593547,1660,0.09462526440620422
1607717748.064972,1674,0.09453591704368591
1607717776.8305943,1685,0.0944652333855629
1607717785.4813213,1688,0.09444588422775269
1607717808.9207387,1697,0.09438763558864594
1607717828.7968547,1705,0.09433561563491821
1607717851.1608973,1714,0.09427683055400848
1607717853.9917226,1715,0.09427028149366379
1607717870.406764,1721,0.09423091262578964
1607717873.8171585,1722,0.09422433376312256
1607717887.3682926,1727,0.09419141709804535
1607717934.781135,1745,0.09407216310501099
1607717942.5058866,1748,0.09405218064785004
1607717965.6517074,1757,0.09399203211069107
1607718075.947557,1800,0.09370077401399612
1607718092.7712796,1806,0.09365961700677872
1607718100.8117468,1809,0.09363899379968643
1607718105.6431968,1811,0.09362523257732391
1607718115.2154598,1815,0.0935976579785347
1607718130.1221764,1821,0.09355619549751282
1607718143.325355,1826,0.09352154284715652
1607718168.739403,1836,0.09345198422670364
1607718183.8736541,1842,0.09341008961200714
1607718196.4622016,1847,0.0933750718832016
1607718222.322994,1857,0.09330479055643082
1607718327.2160847,1899,0.09300585836172104
1607718337.837229,1903,0.09297707676887512
1607718340.192857,1904,0.0929698720574379
1607718342.9535856,1905,0.09296265989542007
1607718387.6633022,1923,0.09283233433961868
1607718422.7409027,1936,0.09273751825094223
1607718456.1124148,1949,0.09264212846755981
1607718555.344992,1987,0.09236002713441849
1607718581.7536943,1998,0.09227745980024338
1607718589.0814424,2001,0.0922548696398735
1607718595.8481805,2004,0.09223224967718124
1607718651.5355768,2024,0.09208067506551743
1607718668.8768744,2030,0.09203494340181351
1607718687.7220895,2037,0.091981440782547
1607718705.44232,2043,0.09193544834852219
1607718748.9386604,2059,0.09181221574544907
1607718756.166114,2062,0.09178901463747025
1607718783.7294488,2073,0.09170369058847427
1607718791.8009171,2076,0.09168034791946411
1607718799.5364408,2079,0.09165697544813156
1607718802.304055,2080,0.09164918214082718
1607718934.5544121,2128,0.0912710651755333
1607718942.5423229,2131,0.09124717861413956
1607718950.2817826,2134,0.09122326970100403
1607718952.619822,2135,0.09121529012918472
1607719009.8231924,2157,0.09103894978761673
1607719040.6556213,2169,0.09094209969043732
1607719068.2667463,2179,0.09086103737354279
1607719081.0807693,2183,0.09082851558923721
1607719147.8529572,2208,0.09062410891056061
1607719150.6272697,2209,0.0906158909201622
1607719180.50852,2220,0.09052527695894241
1607719202.7241907,2228,0.09045913070440292
1607719634.3379946,2234,0.09040939062833786
1607719722.367565,2266,0.0901421308517456
1607719732.6843967,2270,0.09010849893093109
1607719796.671934,2295,0.08989711105823517
1607719837.6075008,2311,0.08976078778505325
1607719840.7676604,2312,0.08975224196910858
1607719875.600689,2327,0.08962365239858627
1607719885.0336637,2331,0.08958924561738968
1607719924.3079832,2347,0.08945110440254211
1607719926.5827484,2348,0.08944243937730789
1607719983.2652636,2370,0.08925111591815948
1607720009.1087372,2380,0.0891636535525322
1607720016.2659748,2383,0.08913735300302505
1607720028.3197546,2388,0.08909345418214798
1607720035.3651538,2391,0.08906707912683487
1607720065.1661856,2403,0.08896130323410034
1607720086.204287,2411,0.08889053761959076
1607720102.0694425,2418,0.08882845193147659
1607720118.170806,2425,0.08876622468233109
1607720139.7441404,2434,0.08868598192930222
1607720149.3559477,2438,0.08865024149417877
1607720154.2975538,2440,0.08863235265016556
1607720160.131871,2442,0.08861445635557175
1607720168.0415556,2445,0.08858758211135864
1607720185.1860867,2452,0.08852476626634598
1607720207.8519993,2461,0.08844377845525742
1607720244.850089,2475,0.08831731975078583
1607720249.5954826,2477,0.08829919993877411
1607720257.7735658,2480,0.08827200531959534
1607720268.8523755,2485,0.08822662383317947
1607720276.9580424,2488,0.08819935470819473
1607720279.4669678,2489,0.08819025754928589
1607720327.186283,2509,0.08800771087408066
1607720347.250607,2518,0.08792516589164734
1607720363.5338767,2524,0.08787000924348831
1607720379.281016,2531,0.08780550956726074
1607720381.5791523,2532,0.08779628574848175
1607720396.1693602,2541,0.08771312236785889
1607720406.1550016,2548,0.08764827251434326
1607720438.1677365,2569,0.08745284378528595
1607720444.9060633,2573,0.08741547167301178
1607720460.7996166,2583,0.08732182532548904
1607720466.7116368,2587,0.08728428930044174
1607720479.5145948,2596,0.08719965070486069
1607720503.8974957,2609,0.08707696944475174
1607720511.4491615,2612,0.08704859018325806
1607720526.8876574,2618,0.08699174970388412
1607720532.3584,2620,0.08697278052568436
1607720619.9436638,2654,0.08664848655462265
1607720636.6154702,2660,0.08659090846776962
1607720685.810602,2677,0.08642719686031342
1607720712.6248887,2687,0.08633051067590714
1607720720.006955,2690,0.08630144596099854
1607720724.7853422,2692,0.08628205209970474
1607720774.9635,2710,0.0861070305109024
1607720811.2740552,2724,0.08597025275230408
1607720816.9833872,2726,0.08595066517591476
1607720866.1590717,2744,0.08577389270067215
1607720876.9237168,2748,0.08573447912931442
1607720898.0484636,2756,0.08565552532672882
1607720941.7005923,2773,0.08548714220523834
1607720957.3810196,2779,0.08542752265930176
1607721019.937271,2803,0.08518801629543304
1607721052.995511,2816,0.08505760878324509
1607721060.4730291,2819,0.08502744883298874
1607721062.7760663,2820,0.08501739054918289
1607721072.7842002,2824,0.08497712761163712
1607721083.433982,2828,0.08493681252002716
1607721092.9910111,2832,0.08489646017551422
1607721111.2159002,2839,0.08482573926448822
1607721152.7313933,2854,0.08467373251914978
1607721240.5734594,2888,0.08432688564062119
1607721250.530526,2892,0.08428587764501572
1607721266.9109151,2899,0.0842139944434166
1607721288.1466365,2908,0.08412138372659683
1607721349.819262,2930,0.08389408141374588
1607721354.3743367,2932,0.08387335389852524
1607721359.4999785,2934,0.083852618932724
1607721371.600757,2939,0.08380071818828583
1607721379.0771132,2942,0.0837695524096489
1607721399.4163527,2950,0.08368631452322006
1607721409.6927829,2954,0.08364462852478027
1607721863.8487082,2974,0.08343558013439178
1607721876.6899133,2979,0.08338315039873123
1607721878.9925804,2980,0.08337265253067017
1607721884.2087753,2982,0.08335165679454803
1607721892.6608977,2985,0.08332014083862305
1607721902.899117,2989,0.08327808976173401
1607721905.5405066,2990,0.08326756954193115
1607721924.8371098,2997,0.08319385349750519
1607721932.9702196,3000,0.08316221833229065
1607721945.8362896,3005,0.08310944586992264
1607721997.3073034,3024,0.08290830999612808
1607722025.0821595,3034,0.08280206471681595
1607722041.2816172,3040,0.08273819833993912
1607722056.6108606,3046,0.08267422765493393
1607722067.9940436,3050,0.08263153582811356
1607722099.0986714,3062,0.08250320702791214
1607722101.4135594,3063,0.08249249309301376
1607722165.0063336,3088,0.08222387731075287
1607722189.1775076,3097,0.08212678134441376
1607722281.8248584,3132,0.08174723386764526
1607722283.9344468,3133,0.08173634111881256
1607722288.7287626,3135,0.08171455562114716
1607722403.6626694,3179,0.0812326967716217
1607722424.187262,3187,0.08114457130432129
1607722441.4083698,3194,0.08106733113527298
1607722446.9147766,3196,0.0810452401638031
1607722452.4067461,3198,0.08102313429117203
1607722465.8931532,3203,0.08096783608198166
1607722529.5247629,3228,0.08069043606519699
1607722532.0297527,3229,0.08067930489778519
1607722556.3439505,3239,0.08056789636611938
1607722561.023977,3241,0.0805455818772316
1607722573.9119177,3246,0.08048976212739944
1607722606.803457,3260,0.08033313602209091
1607722621.486995,3266,0.08026586472988129
1607722643.231597,3275,0.08016480505466461
1607722682.649813,3290,0.07999593019485474
1607722693.9878201,3294,0.07995080202817917
1607722699.3299341,3296,0.07992822676897049
1607722763.2840548,3321,0.07964522391557693
1607722816.6430314,3343,0.07939496636390686
1607722831.7355456,3349,0.07932651042938232
1607722873.623313,3366,0.07913211733102798
1607722888.0000982,3372,0.07906334847211838
1607722890.2226453,3373,0.07905188202857971
1607722923.7556534,3387,0.07889106124639511
1607722937.861303,3393,0.07882200181484222
1607722950.0969887,3398,0.07876438647508621
1607723004.9455283,3421,0.07849863171577454
1607723021.312276,3428,0.07841750979423523
1607723032.8803663,3433,0.07835949957370758
1607723064.8985875,3446,0.07820840924978256
1607723081.8232403,3453,0.07812689244747162
1607723117.0131435,3468,0.07795185595750809
1607723149.0956001,3480,0.07781146466732025
1607723157.3762586,3483,0.07777631282806396
1607723193.3765023,3497,0.0776120275259018
1607723284.9638007,3532,0.07719943672418594
1607723287.9309635,3533,0.07718761265277863
1607723290.206228,3534,0.07717578113079071
1607723338.100967,3552,0.07696247845888138
1607723375.9635422,3567,0.07678420096635818
1607723496.9312084,3615,0.07621049880981445
1607723518.0926704,3624,0.07610239088535309
1607723540.4985638,3633,0.07599411904811859
1607723555.1992033,3639,0.07592184096574783
1607723607.3406248,3660,0.07566829770803452
1607723612.7899826,3662,0.0756440982222557
1607723615.1141567,3663,0.0756319984793663
1607723733.8230863,3710,0.07506100833415985
1607724123.5895357,3718,0.07496337592601776
1607724183.7013829,3741,0.07468197494745255
1607724217.855299,3754,0.074522465467453
1607724227.212985,3758,0.0744733214378357
1607724255.9585805,3770,0.07432569563388824
1607724262.7273533,3773,0.0742887482047081
1607724283.4820976,3781,0.07419013231992722
1607724290.2178044,3784,0.0741531178355217
1607724346.4587784,3808,0.07385639101266861
1607724356.2086625,3812,0.07380682975053787
1607724360.8108416,3814,0.07378203421831131
1607724427.0834327,3842,0.07343415915966034
1607724482.2067072,3865,0.07314731180667877
1607724515.073592,3880,0.07295971363782883
1607724534.1422179,3888,0.0728594958782196
1607724546.07819,3893,0.0727967917919159
1607724557.0766897,3898,0.0727340504527092
1607724571.0842612,3904,0.07265870273113251
1607724608.983954,3920,0.0724574476480484
1607724650.3214107,3938,0.0722304955124855
1607724652.3017592,3939,0.07221787422895432
1607724668.9063215,3946,0.07212944328784943
1607724677.719693,3949,0.07209151983261108
1607724731.172981,3973,0.07178756594657898
1607724754.3525486,3983,0.07166062295436859
1607724761.2414942,3986,0.07162250578403473
1607724763.9915395,3987,0.07160979509353638
1607724768.0100005,3989,0.07158437371253967
1607724770.030818,3990,0.07157165557146072
1607724824.9947965,4015,0.07125324755907059
1607724845.2167711,4024,0.07113836705684662
1607724898.0596483,4048,0.07083133608102798
1607724916.3124003,4056,0.07072878628969193
1607724946.2997034,4070,0.07054906338453293
1607724948.401734,4071,0.07053621113300323
1607724983.6638465,4088,0.07031751424074173
1607725043.265861,4117,0.0699433758854866
1607725047.022452,4119,0.06991752237081528
1607725069.2031355,4129,0.06978817284107208
1607725107.0495124,4146,0.06956790387630463
1607725118.4372191,4151,0.06950303912162781
1607725167.674943,4173,0.06921715289354324
1607725185.5577996,4181,0.06911300867795944
1607725211.1875842,4192,0.06896965950727463
1607725215.4212701,4194,0.0689435750246048
1607725230.3760474,4201,0.06885223090648651
1607725243.6364028,4207,0.06877388060092926
1607725260.9027324,4214,0.06868240237236023
1607725274.1540163,4220,0.06860394030809402
1607725281.4348173,4223,0.06856468319892883
1607725320.012274,4240,0.06834200024604797
1607725346.409138,4252,0.06818455457687378
1607725352.799371,4255,0.06814516335725784
1607725404.6344376,4278,0.06784271448850632
1607725409.7248945,4280,0.06781637668609619
1607725422.575144,4286,0.06773734092712402
1607725430.909682,4290,0.06768462061882019
1607725464.9936016,4306,0.06747350841760635
1607725502.9897337,4323,0.06724881380796432
1607725546.716247,4343,0.06698396056890488
1607725586.847646,4361,0.06674513220787048
1607725590.4466527,4363,0.06671857088804245
1607725594.4885063,4365,0.06669200211763382
1607725600.9944084,4368,0.06665214151144028
1607725608.0375123,4371,0.06661226600408554
1607725646.8952045,4388,0.06638608872890472
1607725672.3028142,4399,0.06623953580856323
1607725706.3296845,4413,0.06605278700590134
1607725780.8559422,4445,0.06562500447034836
1607726135.244656,4469,0.06530332565307617
1607726145.6074996,4473,0.06524964421987534
1607726150.2550514,4475,0.06522279977798462
1607726166.718613,4481,0.06514222919940948
1607726175.0871928,4484,0.06510192155838013
1607726180.0935626,4486,0.06507504731416702
1607726203.5284328,4495,0.06495405733585358
1607726220.5244617,4502,0.06485988199710846
1607726253.1244767,4515,0.06468483805656433
1607726272.620748,4523,0.06457702070474625
1607726303.1758075,4536,0.06440165638923645
1607726307.7820024,4538,0.0643746629357338
1607726315.213762,4541,0.06433416157960892
1607726351.8807588,4557,0.06411797553300858
1607726362.887361,4562,0.0640503540635109
1607726367.6095827,4564,0.06402330100536346
1607726390.8800323,4574,0.06388796120882034
1607726400.1287568,4578,0.0638337954878807
1607726469.2879324,4607,0.06344056129455566
1607726481.227413,4612,0.0633726716041565
1607726496.145637,4619,0.06327757984399796
1607726597.0391636,4663,0.06267869472503662
1607726616.3623343,4671,0.06256959587335587
1607726631.6791534,4678,0.0624740794301033
1607726640.9128277,4682,0.062419477850198746
1607726666.4219837,4693,0.062269240617752075
1607726681.1608334,4699,0.06218724325299263
1607726694.4274435,4705,0.0621052123606205
1607726743.8738952,4727,0.06180413439869881
1607726767.877738,4738,0.06165342405438423
1607726778.9673078,4743,0.06158488243818283
1607726799.2346992,4752,0.061461448669433594
1607726801.5480647,4753,0.06144772842526436
1607726827.641619,4765,0.06128302589058876
1607726851.783293,4776,0.06113193556666374
1607726858.7824936,4779,0.06109071150422096
1607726983.229617,4836,0.06030595675110817
1607726992.3212373,4841,0.060236990451812744
1607726994.2969794,4842,0.06022319197654724
1607727016.8196833,4852,0.06008518859744072
1607727177.3665326,4925,0.05907539650797844
1607727202.787824,4936,0.058922890573740005
1607727204.601641,4937,0.05890902504324913
1607727209.093886,4939,0.05888128653168678
1607727213.2539132,4941,0.05885354429483414
1607727219.2715151,4944,0.05881192535161972
1607727221.508273,4945,0.05879805237054825
1607727277.4263196,4970,0.05845097824931145
1607727288.199276,4975,0.05838151276111603
1607727296.0172677,4978,0.05833982676267624
1607727313.1331666,4986,0.05822863057255745
1607727336.1502845,4997,0.0580756701529026
1607727355.6595764,5006,0.0579504631459713
1607727362.2533543,5009,0.057908713817596436
1607727364.6392536,5010,0.05789479985833168
1607727397.6783645,5025,0.0576859675347805
1607727431.329062,5041,0.057463064789772034
1607727444.1561582,5047,0.05737943574786186
1607727452.628611,5051,0.057323671877384186
1607727471.5761356,5060,0.057198166847229004
1607727476.2019727,5062,0.05717027187347412
1607727494.775106,5071,0.05704471096396446
1607727503.3926022,5075,0.05698889493942261
1607727527.0114262,5086,0.056835345923900604
1607727581.9814403,5112,0.05647215619683266
1607727601.3410764,5121,0.056346356868743896
1607727632.6020286,5136,0.0561365969479084
1607727647.4842868,5143,0.05603867396712303
1607727660.9271274,5149,0.055954717099666595
1607727670.7518432,5153,0.05589873716235161
1607727673.6835663,5154,0.05588474124670029
1607727713.5622525,5173,0.055618733167648315
1607727720.0450437,5176,0.055576715618371964
1607728125.8452492,5212,0.05507221072912216
1607728140.7006364,5218,0.0549880750477314
1607728177.9277735,5233,0.05477767437696457
1607728182.7482612,5235,0.054749611765146255
1607728220.9380503,5252,0.054511040449142456
1607728223.2709372,5253,0.05449700355529785
1607728266.2948625,5272,0.05423023924231529
1607728268.7268884,5273,0.05421619489789009
1607728275.205606,5276,0.05417406186461449
1607728294.3481567,5285,0.05404764413833618
1607728318.6126137,5296,0.05389309674501419
1607728372.324388,5321,0.05354171618819237
1607728379.5108724,5324,0.05349953845143318
1607728404.684857,5335,0.05334486812353134
1607728410.8339617,5338,0.05330267921090126
1607728415.5037014,5340,0.05327455326914787
1607728419.9853597,5342,0.05324642360210419
1607728446.7764065,5354,0.05307763069868088
1607728482.5930097,5371,0.05283845216035843
1607728529.2894042,5392,0.052542902529239655
1607728544.4884777,5399,0.05244436487555504
1607728564.2560027,5407,0.05233174189925194
1607728574.5086334,5411,0.05227542296051979
1607728591.9814575,5418,0.052176862955093384
1607728594.0647101,5419,0.0521627813577652
1607728596.3230193,5420,0.05214869976043701
1607728619.8868709,5430,0.05200788006186485
1607728681.3981194,5456,0.05164167657494545
1607728693.797059,5461,0.05157124251127243
1607728730.4409983,5477,0.0513458326458931
1607728755.357407,5488,0.05119084566831589
